Date,Open,High,Low,Close,Adj Close,Volume
2020-12-22,764.000000,764.000000,750.000000,758.000000,753.788879,841500
2020-12-23,758.000000,784.000000,752.000000,784.000000,779.644409,1302000
2020-12-28,786.000000,790.000000,768.000000,768.000000,763.733337,565500
2020-12-29,780.000000,780.000000,758.000000,758.000000,753.788879,154500
2020-12-30,760.000000,780.000000,706.000000,706.000000,702.077759,16969500
2021-01-04,706.000000,786.000000,706.000000,780.000000,775.666626,3073500
2021-01-05,782.000000,782.000000,758.000000,762.000000,757.766663,1210500
2021-01-06,762.000000,778.000000,762.000000,770.000000,765.722229,1253000
2021-01-07,774.000000,788.000000,764.000000,786.000000,781.633301,961500
2021-01-08,788.000000,790.000000,770.000000,774.000000,769.700012,1064000
2021-01-11,774.000000,780.000000,758.000000,780.000000,775.666626,5866500
2021-01-12,780.000000,786.000000,772.000000,776.000000,771.688904,1500500
2021-01-13,778.000000,778.000000,770.000000,774.000000,769.700012,1500500
2021-01-14,776.000000,776.000000,768.000000,770.000000,765.722229,3469000
2021-01-15,772.000000,776.000000,766.000000,770.000000,765.722229,17102500
2021-01-18,770.000000,774.000000,758.000000,760.000000,755.777771,12267000
2021-01-19,760.000000,780.000000,750.000000,750.000000,745.833313,9500000
2021-01-20,760.000000,762.000000,754.000000,756.000000,751.799988,3400000
2021-01-21,758.000000,780.000000,752.000000,780.000000,775.666626,41843000
2021-01-22,786.000000,786.000000,768.000000,770.000000,765.722229,17861000
2021-01-25,772.000000,776.000000,760.000000,770.000000,765.722229,7196500
2021-01-26,772.000000,820.000000,770.000000,800.000000,795.555542,6358000
2021-01-27,800.000000,808.000000,788.000000,792.000000,787.599976,8239000
2021-01-28,792.000000,828.000000,792.000000,800.000000,795.555542,4454500
2021-01-29,810.000000,822.000000,796.000000,800.000000,795.555542,11005500
2021-02-01,800.000000,802.000000,790.000000,800.000000,795.555542,4524000
2021-02-02,800.000000,824.000000,800.000000,810.000000,805.500000,7500500
2021-02-03,812.000000,826.000000,806.000000,810.000000,805.500000,15796000
2021-02-04,814.000000,814.000000,798.000000,800.000000,795.555542,27169500
2021-02-05,800.000000,840.000000,800.000000,816.000000,811.466675,2032500
2021-02-08,816.000000,838.000000,816.000000,818.000000,813.455566,5874000
2021-02-09,818.000000,830.000000,818.000000,822.000000,817.433350,16967000
2021-02-10,826.000000,826.000000,802.000000,812.000000,807.488892,15854000
2021-02-11,822.000000,822.000000,808.000000,812.000000,807.488892,507500
2021-02-15,820.000000,826.000000,814.000000,820.000000,815.444458,26170000
2021-02-16,826.000000,828.000000,796.000000,800.000000,795.555542,10573000
2021-02-17,802.000000,810.000000,800.000000,806.000000,801.522217,3029000
2021-02-18,808.000000,840.000000,806.000000,820.000000,815.444458,4647500
2021-02-19,820.000000,828.000000,800.000000,820.000000,815.444458,20114000
2021-02-22,820.000000,830.000000,818.000000,820.000000,815.444458,11019500
2021-02-23,816.000000,832.000000,816.000000,820.000000,815.444458,15398500
2021-02-24,826.000000,852.000000,810.000000,810.000000,805.500000,11722000
2021-02-25,810.000000,820.000000,808.000000,810.000000,805.500000,21578500
2021-02-26,800.000000,830.000000,800.000000,812.000000,807.488892,15466000
2021-03-01,812.000000,846.000000,812.000000,814.000000,809.477783,10707500
2021-03-02,830.000000,852.000000,822.000000,840.000000,835.333313,8043500
2021-03-03,842.000000,888.000000,832.000000,832.000000,827.377747,17086500
2021-03-04,842.000000,852.000000,832.000000,832.000000,827.377747,7876500
2021-03-05,832.000000,850.000000,814.000000,820.000000,815.444458,10400000
2021-03-08,820.000000,846.000000,808.000000,814.000000,809.477783,19101500
2021-03-09,818.000000,846.000000,810.000000,812.000000,807.488892,7544500
2021-03-10,812.000000,860.000000,812.000000,818.000000,813.455566,6044000
2021-03-12,818.000000,872.000000,818.000000,824.000000,819.422180,2969500
2021-03-15,826.000000,858.000000,818.000000,820.000000,815.444458,3052000
2021-03-16,822.000000,856.000000,820.000000,854.000000,849.255554,2555500
2021-03-17,854.000000,880.000000,842.000000,880.000000,875.111084,3042000
2021-03-18,880.000000,940.000000,876.000000,918.000000,912.899963,2510500
2021-03-19,918.000000,958.000000,918.000000,938.000000,932.788879,2173000
2021-03-22,950.000000,976.000000,934.000000,934.000000,928.811096,4176500
2021-03-23,934.000000,960.000000,934.000000,960.000000,954.666626,2633000
2021-03-24,960.000000,960.000000,928.000000,936.000000,930.799988,5003500
2021-03-25,938.000000,960.000000,888.000000,920.000000,914.888855,4359000
2021-03-26,924.000000,938.000000,912.000000,920.000000,914.888855,3817000
2021-03-29,920.000000,954.000000,906.000000,912.000000,906.933350,2558500
2021-03-30,920.000000,920.000000,908.000000,910.000000,904.944458,2976500
2021-03-31,910.000000,918.000000,896.000000,900.000000,895.000000,10000500
2021-04-01,900.000000,938.000000,900.000000,920.000000,914.888855,6033500
2021-04-05,920.000000,928.000000,902.000000,908.000000,902.955566,2229500
2021-04-06,920.000000,920.000000,902.000000,920.000000,914.888855,2032500
2021-04-07,920.000000,926.000000,908.000000,920.000000,914.888855,9000500
2021-04-08,920.000000,920.000000,904.000000,908.000000,902.955566,1938000
2021-04-09,920.000000,920.000000,904.000000,906.000000,900.966675,2417500
2021-04-12,910.000000,920.000000,908.000000,914.000000,908.922180,2316500
2021-04-13,918.000000,948.000000,908.000000,940.000000,934.777771,6108500
2021-04-14,936.000000,956.000000,926.000000,926.000000,920.855530,897500
2021-04-15,920.000000,934.000000,906.000000,916.000000,910.911072,9918500
2021-04-16,916.000000,916.000000,904.000000,906.000000,900.966675,1977000
2021-04-19,916.000000,918.000000,906.000000,918.000000,912.899963,1541500
2021-04-20,918.000000,960.000000,906.000000,916.000000,910.911072,2236500
2021-04-21,918.000000,920.000000,910.000000,914.000000,908.922180,2887500
2021-04-22,914.000000,918.000000,906.000000,912.000000,906.933350,1200500
2021-04-23,916.000000,918.000000,906.000000,910.000000,904.944458,3940000
2021-04-26,910.000000,956.000000,910.000000,934.000000,928.811096,1011000
2021-04-27,936.000000,956.000000,914.000000,922.000000,916.877747,1587500
2021-04-28,922.000000,922.000000,912.000000,922.000000,916.877747,5000000
2021-04-29,924.000000,940.000000,920.000000,920.000000,914.888855,5836000
2021-04-30,940.000000,982.000000,904.000000,906.000000,900.966675,3639000
2021-05-03,908.000000,922.000000,906.000000,908.000000,902.955566,5104000
2021-05-04,928.000000,938.000000,908.000000,908.000000,902.955566,8395500
2021-05-05,928.000000,928.000000,902.000000,906.000000,900.966675,1564000
2021-05-06,906.000000,938.000000,902.000000,906.000000,900.966675,4159000
2021-05-07,910.000000,910.000000,904.000000,904.000000,898.977783,1182500
2021-05-10,904.000000,912.000000,902.000000,910.000000,904.944458,5002000
2021-05-11,910.000000,910.000000,900.000000,900.000000,895.000000,1196000
2021-05-17,900.000000,916.000000,900.000000,908.000000,902.955566,15032500
2021-05-18,916.000000,990.000000,916.000000,930.000000,924.833313,32909500
2021-05-19,930.000000,974.000000,930.000000,966.000000,960.633301,13662000
2021-05-20,974.000000,984.000000,952.000000,952.000000,946.711121,2500000
2021-05-21,960.000000,970.000000,936.000000,936.000000,930.799988,1553500
2021-05-24,940.000000,958.000000,904.000000,932.000000,926.822205,6736500
2021-05-25,932.000000,958.000000,918.000000,932.000000,926.822205,7508500
2021-05-27,932.000000,960.000000,922.000000,926.000000,920.855530,805500
2021-05-28,932.000000,940.000000,906.000000,920.000000,914.888855,3528500
2021-05-31,928.000000,956.000000,928.000000,938.000000,932.788879,5892000
2021-06-02,938.000000,964.000000,916.000000,920.000000,914.888855,6861000
2021-06-03,936.000000,936.000000,892.000000,910.000000,904.944458,3947000
2021-06-04,912.000000,930.000000,886.000000,892.000000,887.044434,5502000
2021-06-07,882.000000,908.000000,876.000000,886.000000,881.077759,7587000
2021-06-08,886.000000,900.000000,872.000000,890.000000,885.055542,4387000
2021-06-09,886.000000,912.000000,884.000000,898.000000,893.011108,8328000
2021-06-10,898.000000,920.000000,896.000000,900.000000,895.000000,684000
2021-06-11,900.000000,910.000000,884.000000,890.000000,890.000000,9285500
2021-06-14,898.000000,914.000000,888.000000,890.000000,890.000000,15762500
2021-06-15,908.000000,910.000000,896.000000,900.000000,900.000000,26641000
2021-06-16,896.000000,900.000000,886.000000,896.000000,896.000000,6855000
2021-06-17,896.000000,898.000000,886.000000,898.000000,898.000000,10500500
2021-06-18,896.000000,908.000000,892.000000,902.000000,902.000000,23250500
2021-06-21,902.000000,972.000000,902.000000,940.000000,940.000000,13958000
2021-06-22,940.000000,986.000000,940.000000,970.000000,970.000000,8547500
2021-06-23,970.000000,1010.000000,970.000000,990.000000,990.000000,11836500
2021-06-24,990.000000,1140.000000,990.000000,1000.000000,1000.000000,53041500
2021-06-25,1000.000000,1065.000000,994.000000,1020.000000,1020.000000,35323500
2021-06-28,1020.000000,1120.000000,1020.000000,1085.000000,1085.000000,20158500
2021-06-29,1100.000000,1130.000000,1075.000000,1080.000000,1080.000000,35006000
2021-06-30,1090.000000,1120.000000,1020.000000,1120.000000,1120.000000,16668000
2021-07-01,1130.000000,1175.000000,1100.000000,1175.000000,1175.000000,10014000
2021-07-02,1180.000000,1185.000000,1145.000000,1160.000000,1160.000000,6266000
2021-07-05,1165.000000,1195.000000,1160.000000,1185.000000,1185.000000,7504000
2021-07-06,1185.000000,1245.000000,1175.000000,1195.000000,1195.000000,8868500
2021-07-07,1195.000000,1250.000000,1180.000000,1200.000000,1200.000000,5360000
2021-07-08,1200.000000,1230.000000,1180.000000,1220.000000,1220.000000,10001000
2021-07-09,1220.000000,1240.000000,1210.000000,1230.000000,1230.000000,7574500
2021-07-12,1235.000000,1260.000000,1220.000000,1245.000000,1245.000000,20030000
2021-07-13,1255.000000,1260.000000,1200.000000,1200.000000,1200.000000,17183500
2021-07-14,1200.000000,1240.000000,1195.000000,1200.000000,1200.000000,14000000
2021-07-15,1200.000000,1230.000000,1200.000000,1210.000000,1210.000000,6730000
2021-07-16,1210.000000,1220.000000,1190.000000,1200.000000,1200.000000,7501000
2021-07-19,1200.000000,1215.000000,1190.000000,1200.000000,1200.000000,7536500
2021-07-21,1200.000000,1210.000000,1195.000000,1205.000000,1205.000000,6559500
2021-07-22,1205.000000,1220.000000,1195.000000,1200.000000,1200.000000,11011000
2021-07-23,1200.000000,1215.000000,1150.000000,1175.000000,1175.000000,5328000
2021-07-26,1160.000000,1195.000000,1145.000000,1160.000000,1160.000000,5999000
2021-07-27,1160.000000,1220.000000,1160.000000,1160.000000,1160.000000,11188500
2021-07-28,1170.000000,1195.000000,1155.000000,1160.000000,1160.000000,7288500
2021-07-29,1190.000000,1195.000000,1165.000000,1170.000000,1170.000000,5652000
2021-07-30,1195.000000,1200.000000,1160.000000,1170.000000,1170.000000,4693800
2021-08-02,1210.000000,1270.000000,1180.000000,1190.000000,1190.000000,10000100
2021-08-03,1190.000000,1270.000000,1190.000000,1210.000000,1210.000000,9573200
2021-08-04,1230.000000,1240.000000,1185.000000,1190.000000,1190.000000,12738000
